1,0.32644617291531375,0.17106603748316274
2,0.3562407432972888,0.4491008267128544
3,0.3740713133574102,0.6226162117157059
4,0.3700558403753536,0.6949167477373475
5,0.36931287607329816,0.66509326442863
6,0.372895307764911,0.7092937047567139
7,0.3709061811688652,0.7064724885770172
8,0.37580676958875914,0.7135367430044894
9,0.37617759817623836,0.7239415872499039
10,0.37494194608756615,0.730458104305283
11,0.375255844284475,0.7315629369092416
12,0.37556366174984585,0.6926461038769584
13,0.37766391359580426,0.7551928492362874
14,0.37270356113861225,0.7049497415849808
15,0.3712799678482688,0.6874650743096079
16,0.37207817983203667,0.7093076790000966
17,0.37414051886848576,0.7196221320399975
18,0.37456666378527437,0.7365664309099947
19,0.3784315113435175,0.7805198327779872
20,0.3679813426449797,0.698088410881207
21,0.3737678066790115,0.7263715374817382
22,0.3762202303593655,0.7515609420517942
23,0.37251693187876067,0.7222909102683867
24,0.37270947122430725,0.7296238897969092
25,0.37098360155204724,0.7270813649808829
26,0.3701423002269807,0.720314095990307
27,0.37272236176938256,0.7267538956122424
